Hole_ID,Mo,Nb,Zr,Sr,Rb,Th,Pb,Ars,Ta,Zn,Cu,Ni,Co,Fe,Mn,Cr,V,Ti,Sc,Ca,K,S,Ba,Cs,Ag,Nb_Zr,V_Zr,Ti_Zr,Sc_Zr,Sr_Zr,Ta_Zr,Ca_Zr,K_Zr,Rb_Zr,Mn_Zr,Cs_Zr,Zn_Zr,Fe_Zr,Ni_Zr,Co_Zr,Cu_Zr,L1_Niton,L2_Niton,Ox_Niton,Au_Total,MagSus,Au,Au_Tails,Solid_L1,Recovery
1048056,2,0,118,300,76,4,17,5860,0,63,34,84,163,33698,478,263,136,2510,45,8864,20276,2139,636,145,5,0,1.15,21,0.38,2.54,0,75.1,172,0.64,4.05,1,0.53,286,0.71,1.38,0.29,S4,fr,Fr,1.934,0.1,1.299,0.635,S4,0.511162433
1048057,2,0,158,361,96,8,7,1295,0,69,59,131,163,40891,657,222,82,3161,45,11246,23436,2936,751,191,5,0,0.52,20,0.28,2.28,0,71.2,148,0.61,4.16,1,0.44,259,0.83,1.03,0.37,S4,fr,Fr,4.123,0.47,2.624,1.499,S4,0.428734756
1048059,2,0,142,310,80,4,7,2660,0,42,62,93,163,45370,540,287,137,3084,45,9442,21951,3666,637,171,5,0,0.96,22,0.32,2.18,0,66.5,155,0.56,3.8,1,0.3,320,0.65,1.15,0.44,S4,fr,Fr,3.242,0.26,1.811,1.431,S4,0.209828824
1048060,2,0,129,308,90,9,7,4675,0,50,44,123,163,48941,708,272,131,3133,45,9523,23450,2441,563,208,5,0,1.02,24,0.35,2.39,0,73.8,182,0.7,5.49,2,0.39,379,0.95,1.26,0.34,S4,fr,Fr,3.48,0.79,1.917,1.563,S4,0.184663537
1048062,2,0,197,442,86,8,7,933,0,44,40,80,163,42946,671,260,112,3314,45,13080,20987,2040,599,202,5,0,0.57,17,0.23,2.24,0,66.4,107,0.44,3.41,1,0.22,218,0.41,0.83,0.2,S4,fr,Fr,0.472,0.12,0.243,0.229,S4,0.057613169
1048063,2,0,174,318,92,4,7,260,0,53,56,70,163,50583,792,330,115,3327,118,13099,21177,1939,382,18,5,0,0.66,19,0.68,1.83,0,75.3,122,0.53,4.55,0,0.3,291,0.4,0.94,0.32,S4,fr,Fr,1.171,0.36,0.596,0.575,S4,0.035234899
1048064,2,0,173,285,66,8,7,396,0,47,62,87,163,45470,735,318,129,3137,92,11576,16714,1914,473,154,5,0,0.75,18,0.53,1.65,0,66.9,97,0.38,4.25,1,0.27,263,0.5,0.94,0.36,S4,fr,Fr,1.331,0.22,0.971,0.36,S4,0.629248198
1048066,2,0,141,339,61,4,7,4069,0,53,38,113,163,50175,977,400,129,2940,45,11057,13317,2418,466,185,5,0,0.91,21,0.32,2.4,0,78.4,94,0.43,6.93,1,0.38,356,0.8,1.16,0.27,S4,fr,Fr,0.516,0.43,0.258,0.258,S4,0
1048067,2,0,134,460,53,4,7,5822,0,59,51,116,163,51815,1005,441,126,3298,91,13847,11124,3480,392,163,5,0,0.94,25,0.68,3.43,0,103.3,83,0.4,7.5,1,0.44,387,0.87,1.22,0.38,S4,fr,Fr,2.991,0.2,1.454,1.537,S4,-0.057083906
1048068,2,0,192,617,65,4,15,2340,0,46,42,97,163,42131,797,406,105,3218,135,14239,13444,1762,753,229,5,0,0.55,17,0.7,3.21,0,74.2,70,0.34,4.15,1,0.24,219,0.51,0.85,0.22,S4,fr,Fr,0.533,0.22,0.374,0.159,S4,0.57486631
1048069,2,0,129,564,58,4,7,10879,0,42,16,65,163,43680,931,299,113,2801,45,14370,14347,852,578,18,5,0,0.88,22,0.35,4.37,0,111.4,111,0.45,7.22,0,0.33,339,0.5,1.26,0.12,S4,fr,Fr,2.432,0.16,1.19,1.242,S4,-0.043697479
1048070,2,0,176,772,46,10,17,4918,0,43,16,84,163,31189,515,169,89,2345,45,13852,11161,1614,704,145,5,0,0.51,13,0.26,4.39,0,78.7,63,0.26,2.93,1,0.24,177,0.48,0.93,0.09,S3,fr,Fr,0.556,0.26,0.307,0.249,S4,0.188925081
1048075,2,0,191,518,71,9,7,624,0,57,45,111,163,42437,710,299,115,3663,45,11201,20763,2965,887,233,5,0,0.6,19,0.24,2.71,0,58.6,109,0.37,3.72,1,0.3,222,0.58,0.85,0.24,S4,fr,Fr,0.609,0.73,0.43,0.179,S4,0.58372093
1048097,2,0,159,147,96,4,7,411,0,59,58,104,163,45652,928,283,100,3493,45,1686,20854,349,765,148,5,0,0.63,22,0.28,0.92,0,10.6,131,0.6,5.84,1,0.37,287,0.65,1.03,0.36,S4,sp,Ox,0.372,0,0.283,0.089,S4,0.685512367
1048099,2,0,235,339,96,4,20,327,0,53,57,93,163,35901,544,192,84,3572,45,6409,17727,349,676,121,5,0,0.36,15,0.19,1.44,0,27.3,75,0.41,2.31,1,0.23,153,0.4,0.69,0.24,S4,sp,Ox,0.132,0.11,0.11,0.022,S4,0.8
1048100,2,0,188,362,67,9,7,401,0,48,36,83,163,25268,408,123,86,3082,45,6099,17615,867,638,94,5,0,0.46,16,0.24,1.93,0,32.4,94,0.36,2.17,1,0.26,134,0.44,0.87,0.19,S4,sp,Ox,0.182,0.13,0.157,0.025,S4,0.840764331
1048101,2,0,199,405,89,8,7,335,0,55,54,78,163,34807,523,320,101,3622,45,6835,19293,1051,679,163,5,0,0.51,18,0.23,2.04,0,34.4,97,0.45,2.63,1,0.28,175,0.39,0.82,0.27,S4,sp,Ox,0.473,0.2,0.384,0.089,S4,0.768229167
1048102,2,0,297,893,55,13,19,591,0,31,41,63,163,19329,291,17,34,3524,45,12501,14241,349,1009,121,5,0,0.11,12,0.15,3.01,0,42.1,48,0.19,0.98,0,0.1,65,0.21,0.55,0.14,S3,sp,Ox,0.215,0.15,0.178,0.037,S4,0.792134831
1048108,2,0,274,940,45,15,26,480,0,53,16,92,163,20281,381,17,34,2842,118,14106,11152,349,1030,226,5,0,0.12,10,0.43,3.43,0,51.5,41,0.16,1.39,1,0.19,74,0.34,0.59,0.06,S3,sr,Tr,0.699,0.2,0.609,0.09,S4,0.852216749
1048109,2,0,133,633,46,4,21,8819,0,54,44,26,163,24525,665,103,138,2539,119,10188,14386,797,1164,37,5,0,1.04,19,0.89,4.76,0,76.6,108,0.35,5,0,0.41,184,0.2,1.23,0.33,S4,sr,Tr,30.613,0.26,29.573,1.04,S4,0.964832787
1048110,2,0,146,407,68,4,7,4578,0,62,47,26,163,36131,433,174,157,3152,45,10244,19649,747,618,18,5,0,1.08,22,0.31,2.79,0,70.2,135,0.47,2.97,0,0.42,247,0.18,1.12,0.32,S4,sr,Tr,6.664,0.84,5.144,1.52,S4,0.704510109
1048111,2,0,168,320,80,9,7,771,0,38,50,98,163,37088,414,314,106,3081,45,6382,22346,1585,656,205,5,0,0.63,18,0.27,1.9,0,38,133,0.48,2.46,1,0.23,221,0.58,0.97,0.3,S4,sr,Tr,4.469,0.78,3.849,0.62,S4,0.8389192
1048112,2,0,164,325,75,4,7,2462,0,67,65,26,163,44872,359,174,190,3611,45,6517,26946,1312,719,18,5,0,1.16,22,0.27,1.98,0,39.7,164,0.46,2.19,0,0.41,274,0.16,0.99,0.4,S4,sr,Tr,8.901,0.28,7.861,1.04,S4,0.86770131
1048113,2,0,153,357,87,4,7,958,0,43,64,116,163,42609,499,216,87,3350,45,4826,27974,1955,691,235,5,0,0.57,22,0.29,2.33,0,31.5,183,0.57,3.26,2,0.28,278,0.76,1.07,0.42,S4,sr,Tr,1.952,0.08,1.702,0.25,S4,0.853113984
1048114,2,0,177,306,94,4,7,402,0,50,80,69,163,39237,378,246,152,3626,45,4717,28857,1771,700,139,5,0,0.86,20,0.25,1.73,0,26.7,163,0.53,2.14,1,0.28,222,0.39,0.92,0.45,S4,sr,Tr,1.414,0.13,1.234,0.18,S4,0.854132901
1048115,2,0,155,287,78,4,7,679,0,59,48,89,163,48436,649,225,120,3270,45,4908,24043,1366,610,149,5,0,0.77,21,0.29,1.85,0,31.7,155,0.5,4.19,1,0.38,312,0.57,1.05,0.31,S4,sr,Tr,3.857,0.45,3.157,0.7,S4,0.77827051
1048116,2,0,155,355,82,4,7,1762,0,78,62,54,163,40991,504,189,162,3584,45,6316,24104,1161,650,18,5,0,1.05,23,0.29,2.29,0,40.8,156,0.53,3.25,0,0.5,264,0.35,1.05,0.4,S4,sr,Tr,7.551,2.8,5.791,1.76,S4,0.696080124
1048118,2,0,174,493,88,4,17,1359,0,42,56,26,163,46223,586,285,155,3680,111,8209,21073,1138,873,37,5,0,0.89,21,0.64,2.83,0,47.2,121,0.51,3.37,0,0.24,266,0.15,0.94,0.32,S4,sr,Tr,0.674,1.14,0.671,0.003,S4,0.995529061
1048119,2,0,165,709,59,4,26,1963,0,57,16,26,163,30592,472,198,100,2647,188,13853,13084,349,735,18,5,0,0.61,16,1.14,4.3,0,84,79,0.36,2.86,0,0.35,185,0.16,0.99,0.1,S4,sr,Tr,0.163,0.82,0.116,0.047,S4,0.594827586
1048124,6,0,188,494,86,4,22,1479,0,46,107,26,163,39091,677,197,190,3774,45,10337,18606,1242,1057,18,5,0,1.01,20,0.24,2.63,0,55,99,0.46,3.6,0,0.24,208,0.14,0.87,0.57,S4,fr,Fr,2.725,0.4,2.595,0.13,S4,0.949903661
1048125,4,0,251,703,53,4,24,1629,0,107,34,26,163,24371,518,91,100,2860,187,13925,11400,1922,896,18,5,0,0.4,11,0.75,2.8,0,55.5,45,0.21,2.06,0,0.43,97,0.1,0.65,0.14,S3,fr,Fr,7.28,0.13,6.98,0.3,S4,0.957020057
1048133,2,0,233,878,48,9,26,646,0,38,16,26,163,19349,441,98,93,2767,191,12813,12263,1216,1023,18,5,0,0.4,12,0.82,3.77,0,55,53,0.21,1.89,0,0.16,83,0.11,0.7,0.07,S3,fr,Fr,0.158,0.08,0.106,0.052,S4,0.509433962
1048134,5,0,211,682,90,4,24,5996,0,56,16,54,163,40231,750,212,137,2992,97,11496,19309,1048,1150,45,5,0,0.65,14,0.46,3.23,0,54.5,92,0.43,3.55,0,0.27,191,0.26,0.77,0.08,S4,fr,Fr,2.988,0.08,2.658,0.33,S4,0.875846501
1048136,5,0,119,337,62,4,15,5431,0,53,16,26,163,25560,537,205,110,1901,45,6780,17186,1140,1111,18,5,0,0.92,16,0.38,2.83,0,57,144,0.52,4.51,0,0.45,215,0.22,1.37,0.13,S4,fr,Fr,11.836,1.12,11.046,0.79,S4,0.928480898
1048138,2,0,116,373,83,4,7,7845,0,54,16,55,163,35653,664,276,141,2480,45,7655,20458,794,1021,18,5,0,1.22,21,0.39,3.22,0,66,176,0.72,5.72,0,0.47,307,0.47,1.41,0.14,S4,fr,Fr,41.395,0.02,39.575,1.82,S4,0.954011371
1048139,7,0,263,485,130,10,7,3939,0,85,16,72,163,55337,1095,334,160,3643,153,11561,23659,731,1100,18,5,0,0.61,14,0.58,1.84,0,44,90,0.49,4.16,0,0.32,210,0.27,0.62,0.06,S4,fr,Fr,2.873,0.14,2.653,0.22,S4,0.917075009
1048142,5,0,199,705,45,4,19,534,0,58,16,26,163,20113,400,105,85,2384,122,10193,13289,1259,1200,18,5,0,0.43,12,0.61,3.54,0,51.2,67,0.23,2.01,0,0.29,101,0.13,0.82,0.08,S3,fr,Fr,0.468,0.02,0.465,0.003,S4,0.993548387
1048143,6,0,221,904,47,4,27,414,0,34,16,26,163,17408,349,115,88,2371,118,12568,13892,1111,1066,18,5,0,0.4,11,0.53,4.09,0,56.9,63,0.21,1.58,0,0.15,79,0.12,0.74,0.07,S3,fr,Fr,0.501,0.02,0.498,0.003,S4,0.993975904
1048144,2,0,193,663,73,4,29,5678,0,44,16,26,163,30723,621,218,129,2729,114,11122,18475,1022,1425,18,5,0,0.67,14,0.59,3.44,0,57.6,96,0.38,3.22,0,0.23,159,0.13,0.84,0.08,S4,fr,Fr,0.917,0.1,0.737,0.18,S4,0.755766621
1048145,7,0,207,607,70,4,26,2670,0,69,16,26,163,27763,616,212,116,2743,115,10127,15460,765,1207,18,5,0,0.56,13,0.56,2.93,0,48.9,75,0.34,2.98,0,0.33,134,0.13,0.79,0.08,S3,fr,Fr,0.433,0.08,0.313,0.12,S4,0.616613419
1048146,5,0,170,645,55,4,17,1358,0,34,16,26,163,25797,541,167,101,2574,94,9514,13469,1205,867,18,5,0,0.59,15,0.55,3.79,0,56,79,0.32,3.18,0,0.2,152,0.15,0.96,0.09,S3,fr,Fr,3.076,0.06,2.956,0.12,S4,0.959404601
1048149,2,0,227,1003,45,9,22,3091,0,39,16,26,163,21431,534,87,98,2647,134,11634,13011,1274,1476,18,5,0,0.43,12,0.59,4.42,0,51.3,57,0.2,2.35,0,0.17,94,0.11,0.72,0.07,S3,fr,Fr,0.195,0.04,0.137,0.058,S4,0.576642336
1048151,2,0,233,878,41,4,20,1200,0,39,16,26,163,17070,384,69,79,2651,128,11515,12098,1467,1315,18,5,0,0.34,11,0.55,3.77,0,49.4,52,0.18,1.65,0,0.17,73,0.11,0.7,0.07,S3,fr,Fr,0.256,0.36,0.189,0.067,S4,0.645502646
1048152,4,0,254,683,61,4,19,782,0,46,16,66,163,35301,631,153,122,2893,91,10581,14305,1164,1134,36,5,0,0.48,11,0.36,2.69,0,41.7,56,0.24,2.48,0,0.18,139,0.26,0.64,0.06,S4,fr,Fr,0.551,0.02,0.501,0.05,S4,0.900199601
1048153,5,0,265,429,87,4,19,1012,0,46,51,26,163,41874,795,200,169,3033,45,6410,22975,1527,1198,18,5,0,0.64,11,0.17,1.62,0,24.2,87,0.33,3,0,0.17,158,0.1,0.62,0.19,S4,fr,Fr,4.274,0.04,3.964,0.31,S4,0.921796165
1048154,5,0,213,529,75,4,16,2039,0,43,40,26,163,42464,825,270,146,3098,93,8554,17435,1138,716,18,5,0,0.69,15,0.44,2.48,0,40.2,82,0.35,3.87,0,0.2,199,0.12,0.77,0.19,S4,fr,Fr,0.226,0.06,0.176,0.05,S4,0.715909091
1048155,5,0,170,351,74,9,7,5359,0,48,16,66,163,37207,650,299,110,2509,45,6321,16222,349,535,18,5,0,0.65,15,0.26,2.06,0,37.2,95,0.44,3.82,0,0.28,219,0.39,0.96,0.09,S4,fr,Fr,3.569,0.08,3.349,0.22,S4,0.934308749
1048162,2,0,152,579,65,4,14,1622,0,50,16,65,163,40374,714,262,144,2488,121,12649,14486,1797,950,18,5,0,0.95,16,0.8,3.81,0,83.2,95,0.43,4.7,0,0.33,266,0.43,1.07,0.11,S4,fr,Fr,0.237,0.04,0.186,0.051,S4,0.725806452
1048163,2,0,308,569,120,10,20,1036,0,60,44,115,163,63635,1461,365,185,3834,183,17523,21931,1456,1351,18,5,0,0.6,12,0.59,1.85,0,56.9,71,0.39,4.74,0,0.19,207,0.37,0.53,0.14,S4,fr,Fr,0.368,0.18,0.278,0.09,S4,0.676258993
1048164,2,0,184,571,68,4,18,1110,0,46,16,69,163,34497,682,233,119,2541,120,11809,15125,349,806,18,5,0,0.65,14,0.65,3.1,0,64.2,82,0.37,3.71,0,0.25,187,0.38,0.89,0.09,S4,fr,Fr,3.164,0.12,3.014,0.15,S4,0.95023225
1048166,2,0,184,571,68,4,18,1110,0,46,16,69,163,34497,682,233,119,2541,120,11809,15125,349,806,18,5,0,0.65,14,0.65,3.1,0,64.2,82,0.37,3.71,0,0.25,187,0.38,0.89,0.09,S4,fr,Fr,18.75,0.14,17.62,1.13,S4,0.935868331
1048167,2,0,189,427,83,4,18,187,0,49,40,26,163,44273,693,260,166,3267,45,9256,19586,1941,1023,43,5,0,0.88,17,0.24,2.26,0,49,104,0.44,3.67,0,0.26,234,0.14,0.86,0.21,S4,fr,Fr,2.46,0.24,2.18,0.28,S4,0.871559633
1048169,2,0,214,342,87,4,16,875,0,60,36,26,163,47870,678,257,162,3283,45,7654,23389,2011,1414,37,5,0,0.76,15,0.21,1.6,0,35.8,109,0.41,3.17,0,0.28,224,0.12,0.76,0.17,S4,fr,Fr,0.633,0.08,0.523,0.11,S4,0.789674952
1048170,6,0,142,428,47,4,15,454,0,36,34,26,163,35246,605,188,112,2445,45,9033,10418,1734,387,18,5,0,0.79,17,0.32,3.01,0,63.6,73,0.33,4.26,0,0.25,248,0.18,1.15,0.24,S4,fr,Fr,0.27,0.1,0.267,0.003,S4,0.988764045
1048173,4,0,103,337,32,4,7,1708,0,18,16,26,163,16504,285,131,77,1434,45,7189,10332,349,524,18,5,0,0.75,14,0.44,3.27,0,69.8,100,0.31,2.77,0,0.17,160,0.25,1.58,0.16,S4,fr,Fr,0.183,0.02,0.139,0.044,S4,0.683453237
1048178,7,0,175,354,81,4,7,1249,0,61,46,68,163,55184,1091,225,167,3581,115,10011,17752,1213,883,42,5,0,0.95,20,0.66,2.02,0,57.2,101,0.46,6.23,0,0.35,315,0.39,0.93,0.26,S4,fr,Fr,0.53,0.41,0.45,0.08,S4,0.822222222
1048179,2,0,165,331,57,4,7,163,0,45,58,59,163,61001,1138,152,204,4234,207,17272,12975,349,532,18,5,0,1.24,26,1.25,2.01,0,104.7,79,0.35,6.9,0,0.27,370,0.36,0.99,0.35,S4,fr,Fr,1.52,5.16,1.4,0.12,S4,0.914285714
1048180,2,0,237,548,61,4,7,87,0,46,16,26,163,36009,622,122,131,3464,173,13942,14708,920,803,18,5,0,0.55,15,0.73,2.31,0,58.8,62,0.26,2.62,0,0.19,152,0.11,0.69,0.07,S4,fr,Fr,0.17,0.32,0.116,0.054,S4,0.534482759
1048181,2,0,158,327,53,4,7,393,0,48,16,26,163,38490,658,216,142,3118,96,8384,14976,937,735,18,5,0,0.9,20,0.61,2.07,0,53.1,95,0.34,4.16,0,0.3,244,0.16,1.03,0.1,S4,fr,Fr,0.178,0.41,0.123,0.055,S4,0.552845528
1048182,2,0,219,641,69,4,7,716,0,50,42,26,163,42090,632,142,160,3428,144,14018,13769,1010,1013,18,5,0,0.73,16,0.66,2.93,0,64,63,0.32,2.89,0,0.23,192,0.12,0.74,0.19,S4,fr,Fr,0.286,0.45,0.216,0.07,S4,0.675925926
1048185,2,0,210,471,76,4,7,257,0,53,42,26,163,42646,744,208,134,3707,132,10898,18848,1290,903,18,5,0,0.64,18,0.63,2.24,0,51.9,90,0.36,3.54,0,0.25,203,0.12,0.78,0.2,S4,fr,Fr,0.418,0.16,0.328,0.09,S4,0.725609756
1048186,2,0,216,491,62,4,14,79,0,48,16,26,163,41070,706,156,141,3601,149,14747,14102,708,747,43,5,0,0.65,17,0.69,2.27,0,68.3,65,0.29,3.27,0,0.22,190,0.12,0.75,0.07,S4,fr,Fr,0.838,0.14,0.718,0.12,S4,0.832869081
1048187,5,0,186,293,67,4,7,60,0,48,51,26,163,48061,862,242,174,3408,94,9225,17916,801,688,18,5,0,0.94,18,0.51,1.58,0,49.6,96,0.36,4.63,0,0.26,258,0.14,0.88,0.27,S4,fr,Fr,0.294,0.02,0.214,0.08,S4,0.626168224
1048188,2,0,214,323,70,4,7,278,0,59,33,26,163,45376,902,225,135,3424,45,8849,17954,919,709,18,5,0,0.63,16,0.21,1.51,0,41.4,84,0.33,4.21,0,0.28,212,0.12,0.76,0.15,S4,fr,Fr,0.301,3.23,0.241,0.06,S4,0.751037344
1048189,5,0,193,400,70,4,7,1073,0,37,40,26,163,40725,696,221,123,3077,106,11176,15486,1047,630,18,5,0,0.64,16,0.55,2.07,0,57.9,80,0.36,3.61,0,0.19,211,0.13,0.84,0.21,S4,fr,Fr,0.515,1.55,0.425,0.09,S4,0.788235294
1048190,2,0,181,362,81,4,7,380,0,51,34,26,163,41869,733,208,169,3291,124,8659,20142,896,825,18,5,0,0.93,18,0.69,2,0,47.8,111,0.45,4.05,0,0.28,231,0.14,0.9,0.19,S4,fr,Fr,0.536,1.82,0.446,0.09,S4,0.798206278
1048191,2,0,187,343,72,4,7,217,0,32,16,26,163,38309,633,158,128,2751,45,9511,15994,349,631,18,5,0,0.68,15,0.24,1.83,0,50.9,86,0.39,3.39,0,0.17,205,0.14,0.87,0.09,S4,fr,Fr,0.209,0.18,0.162,0.047,S4,0.709876543
1048192,2,0,159,216,76,4,7,132,0,48,41,85,163,49878,763,215,158,3325,45,8440,19759,731,586,18,5,0,0.99,21,0.28,1.36,0,53.1,124,0.48,4.8,0,0.3,314,0.53,1.03,0.26,S4,fr,Fr,0.554,0.1,0.551,0.003,S4,0.994555354
1048193,2,0,157,223,80,4,7,124,0,43,40,65,163,51070,723,201,170,3114,134,8924,21049,349,535,18,5,0,1.08,20,0.85,1.42,0,56.8,134,0.51,4.61,0,0.27,325,0.41,1.04,0.25,S4,fr,Fr,0.555,0.14,0.485,0.07,S4,0.855670103
1048194,6,0,178,195,70,4,7,3313,0,54,40,26,163,51567,766,227,200,3169,45,7159,21291,1019,612,18,5,0,1.12,18,0.25,1.1,0,40.2,120,0.39,4.3,0,0.3,290,0.15,0.92,0.22,S4,fr,Fr,12.315,0.02,11.795,0.52,S4,0.955913523
1048195,2,0,173,256,72,4,7,756,0,52,54,26,163,53419,841,253,176,3524,102,7729,22171,1685,740,18,5,0,1.02,20,0.59,1.48,0,44.7,128,0.42,4.86,0,0.3,309,0.15,0.94,0.31,S4,fr,Fr,2.341,0.04,2.121,0.22,S4,0.896275342
1048196,2,0,211,315,79,4,17,239,0,45,51,26,163,54457,909,249,165,3686,45,7827,20703,1338,706,18,5,0,0.78,17,0.21,1.49,0,37.1,98,0.37,4.31,0,0.21,258,0.12,0.77,0.24,S4,fr,Fr,0.437,0.14,0.257,0.18,S4,0.299610895
1048198,5,0,191,387,93,4,7,866,0,47,35,26,163,50243,734,239,168,3467,99,9458,20073,1303,622,18,5,0,0.88,18,0.52,2.03,0,49.5,105,0.49,3.84,0,0.25,263,0.14,0.85,0.18,S4,fr,Fr,0.858,0.14,0.718,0.14,S4,0.805013928
1048199,2,0,171,476,72,4,18,913,0,46,16,26,163,44087,818,220,142,2990,118,11633,15651,1268,681,40,5,0,0.83,17,0.69,2.78,0,68,92,0.42,4.78,0,0.27,258,0.15,0.95,0.09,S4,fr,Fr,1.218,0.26,1.108,0.11,S4,0.900722022
1048200,2,0,147,596,64,4,14,4727,0,43,61,62,163,41939,681,203,123,2741,107,10903,13601,1876,660,18,5,0,0.84,19,0.73,4.05,0,74.2,93,0.44,4.63,0,0.29,285,0.42,1.11,0.41,S4,fr,Fr,5.335,0.22,5.045,0.29,S4,0.942517344
1048201,2,0,240,567,72,4,17,4581,0,54,16,26,163,49251,1108,277,159,3589,222,21947,14675,977,703,18,5,0,0.66,15,0.93,2.36,0,91.5,61,0.3,4.62,0,0.23,205,0.11,0.68,0.07,S4,fr,Fr,1.832,0.04,1.512,0.32,S4,0.788359788
1048202,2,0,225,666,75,4,17,3595,0,57,16,66,163,36878,763,195,153,3497,208,17296,16318,1576,794,18,5,0,0.68,16,0.92,2.96,0,76.9,73,0.33,3.39,0,0.25,164,0.29,0.72,0.07,S4,fr,Fr,4.827,0.14,4.447,0.38,S4,0.914549134
1048203,2,0,170,553,57,4,18,2090,0,48,35,26,163,31441,699,131,139,2989,187,16250,11495,1260,674,18,5,0,0.82,18,1.1,3.25,0,95.6,68,0.34,4.11,0,0.28,185,0.15,0.96,0.21,S4,fr,Fr,1.778,1.08,1.678,0.1,S4,0.940405244
1048204,2,0,145,438,63,4,16,4287,0,56,16,26,163,33899,680,141,130,2798,164,12477,13776,1903,485,18,5,0,0.9,19,1.13,3.02,0,86.1,95,0.43,4.69,0,0.39,234,0.18,1.12,0.11,S4,fr,Fr,0.789,0.82,0.649,0.14,S4,0.784283513
1048206,2,0,219,776,60,4,16,2262,0,56,36,26,163,29624,583,99,125,3388,200,17432,12228,1214,881,18,5,0,0.57,15,0.91,3.54,0,79.6,56,0.27,2.66,0,0.26,135,0.12,0.74,0.16,S3,fr,Fr,0.299,0.16,0.229,0.07,S4,0.694323144
1048208,2,0,184,665,49,4,15,2836,0,58,39,26,163,22610,471,117,96,2360,45,10503,12073,1285,892,18,5,0,0.52,13,0.24,3.61,0,57.1,66,0.27,2.56,0,0.32,123,0.14,0.89,0.21,S3,fr,Fr,0.293,0.36,0.203,0.09,S4,0.556650246
1048212,2,0,235,1000,59,4,16,122,0,50,16,26,163,25590,502,99,123,3237,239,22720,14695,800,1067,18,5,0,0.52,14,1.02,4.26,0,96.7,63,0.25,2.14,0,0.21,109,0.11,0.69,0.07,S3,fr,Fr,0.285,0.08,0.282,0.003,S4,0.989361702
1048213,2,0,280,952,93,4,18,281,0,49,16,140,163,30480,642,321,127,3208,259,29176,22859,836,1094,39,5,0,0.45,11,0.93,3.4,0,104.2,82,0.33,2.29,0,0.18,109,0.5,0.58,0.06,S4,fr,Fr,0.4,1.06,0.36,0.04,S4,0.888888889
1048214,2,0,171,647,71,4,20,155,0,47,16,26,163,31846,546,137,114,3061,127,14026,17412,1213,1035,18,5,0,0.67,18,0.74,3.78,0,82,102,0.42,3.19,0,0.27,186,0.15,0.95,0.09,S4,fr,Fr,0.199,0.04,0.141,0.058,S4,0.588652482
1048215,2,0,189,588,63,4,14,150,0,46,16,26,163,28662,450,150,127,2798,45,11484,15406,1369,1028,18,5,0,0.67,15,0.24,3.11,0,60.8,82,0.33,2.38,0,0.24,152,0.14,0.86,0.08,S4,fr,Fr,0.439,0.02,0.389,0.05,S4,0.871465296
1048217,2,0,217,733,72,4,14,113,0,52,16,76,163,34871,612,229,139,3049,274,22666,14903,1019,692,18,5,0,0.64,14,1.26,3.38,0,104.5,69,0.33,2.82,0,0.24,161,0.35,0.75,0.07,S4,fr,Fr,0.191,0.38,0.134,0.057,S4,0.574626866
1048229,2,5,145,369,67,4,15,1533,49,36,34,83,163,53111,704,160,73,3009,45,14730,15377,3377,667,755,5,0,0.5,21,0.31,2.54,0.3,101.6,106,0.46,4.86,5,0.25,366,0.57,1.12,0.23,S4,fr,Fr,0.243,0.02,0.191,0.052,S4,0.727748691
1089331,5,0,417,123,53,4,15,148,0,29,16,26,163,38472,692,106,124,4007,45,3160,8580,349,512,18,5,0,0.3,10,0.11,0.29,0,7.6,21,0.13,1.66,0,0.07,92,0.06,0.39,0.04,R,a,R,0.235,0,0.205,0.03,R,0.853658537
1089334,2,0,144,674,82,4,18,116,0,40,16,57,163,27212,496,122,90,2588,138,11791,12838,349,889,18,5,0,0.63,18,0.96,4.68,0,81.9,89,0.57,3.44,0,0.28,189,0.4,1.13,0.11,I2,sp,Ox,0.326,0.28,0.306,0.02,I2,0.934640523
1089337,2,0,153,769,76,4,7,171,0,39,51,26,163,25652,472,107,92,2362,128,12666,13335,349,1081,18,5,0,0.6,15,0.84,5.03,0,82.8,87,0.5,3.08,0,0.25,168,0.17,1.07,0.33,I2,sp,Ox,0.219,0.5,0.189,0.03,I2,0.841269841
1089338,2,0,140,628,82,4,15,210,0,39,16,88,163,29104,660,206,102,2464,107,12661,15144,349,1172,37,5,0,0.73,18,0.76,4.49,0,90.4,108,0.59,4.71,0,0.28,208,0.63,1.16,0.11,I2,sp,Ox,0.136,0.42,0.115,0.021,I2,0.817391304
1089340,2,0,146,559,106,4,19,218,0,41,16,66,163,27850,616,129,88,2518,108,11677,17044,349,1072,18,5,0,0.6,17,0.74,3.83,0,80,117,0.73,4.22,0,0.28,191,0.45,1.12,0.11,I2,sp,Ox,0.168,0.33,0.143,0.025,I2,0.825174825
1089349,2,0,150,669,85,4,15,216,0,41,16,62,163,29315,687,126,92,2595,126,11242,16858,349,1010,18,5,0,0.61,17,0.84,4.46,0,75,112,0.57,4.58,0,0.27,195,0.41,1.09,0.11,I2,sr,Tr,0.166,0.01,0.138,0.028,I2,0.797101449
